,ChannelBandwidth,Freq,RSSI,channel_utilisation,count,distance,rxbytes,rxpackets,txbytes,txpackets,Score
6411,2,5785,-81,27.77777777777778,0,46.25904223335056,1738508810,1797053,234341441,935141,21.85
6415,1,2462,-79,2.7777777777777777,0,86.33998152790845,1738543964,1797131,234362924,935191,35.38
6418,1,2417,-69,5.555555555555555,0,27.81143190366432,1738544068,1797133,234362924,935191,37.55
6420,0,2462,-88,1.3888888888888888,0,243.3391302239455,1738544068,1797133,234362924,935191,35.45
6421,1,2412,-77,4.166666666666666,0,70.00397427391175,1738544068,1797133,234362924,935191,34.98
6428,2,5785,-73,41.66666666666667,0,18.416056416033925,1738567118,1797181,234377736,935221,15.94
6431,2,5180,-89,13.88888888888889,0,129.76878554277337,1738567118,1797181,234377736,935221,29.54
6438,0,2417,-83,2.7777777777777777,0,139.38734619010782,1738590242,1797230,234392516,935250,33.87
6443,2,5180,-89,13.88888888888889,0,129.76878554277337,1738590242,1797230,234392516,935250,29.54
6447,0,2437,-79,2.7777777777777777,0,87.22570148613484,1738590346,1797232,234392516,935250,34.37
6453,2,5745,-70,55.55555555555556,0,13.128344575240565,1738614050,1797291,234407980,935290,8.48
6454,1,2412,-68,5.555555555555555,0,24.838347371946657,1738614050,1797291,234407980,935290,38.12
6458,2,5785,-96,0.0,0,260.13371111538675,1738614154,1797293,234407980,935290,40.73
6459,2,5240,-91,0.0,0,161.4985818334483,1738614154,1797293,234407980,935290,38.86
6460,0,2412,-74,4.166666666666666,0,49.55901847735148,1738614154,1797293,234407980,935290,35.04
6464,2,5240,-75,41.66666666666667,0,25.59580029399564,1738614154,1797293,234407980,935290,14.5
6474,2,5745,-70,55.55555555555556,0,13.128344575240565,1738659665,1797414,234437179,935376,8.48
6476,2,5745,-70,55.55555555555556,0,13.128344575240565,1738659665,1797414,234437179,935376,8.48
6481,2,5785,-96,0.0,0,260.13371111538675,1738660608,1797416,234437758,935377,40.73
6487,2,5240,-75,41.66666666666667,0,25.59580029399564,1738661599,1797418,234437810,935379,14.5
6492,2,5240,-95,0.0,0,255.9580029399564,1738661599,1797419,234438424,935379,40.19
6504,1,2442,-74,4.166666666666666,0,48.95018532652411,1738704228,1797511,234465369,935428,36.06
6506,0,2412,-78,4.166666666666666,0,78.54575100980888,1738704228,1797511,234465369,935428,33.7
6508,0,2417,-72,5.555555555555555,0,39.28469173364495,1738704228,1797511,234465369,935429,35.01
6509,2,5240,-87,13.88888888888889,0,101.89871633094978,1738705154,1797512,234466018,935430,29.52
6513,0,2412,-88,1.3888888888888888,0,248.3834737194667,1738705154,1797512,234466018,935430,35.5
6519,2,5260,-69,55.55555555555556,0,12.779511580067794,1738705206,1797513,234466018,935430,8.6
6521,2,5260,-68,55.55555555555556,0,11.389751684626484,1738705206,1797513,234466018,935430,9.2
6522,2,5260,-68,55.55555555555556,0,11.389751684626484,1738705206,1797514,234466018,935430,9.2
6528,2,5240,-90,13.88888888888889,0,143.93576256633034,1738706169,1797515,234466614,935431,29.67
6555,0,2422,-79,2.7777777777777777,0,87.76591020714717,1738810658,1797735,234532280,935552,34.36
6557,0,2462,-77,4.166666666666666,0,68.58228511319061,1738829909,1797785,234547785,935585,34.0
6562,0,2462,-77,4.166666666666666,0,68.58228511319061,1738839580,1797806,234555345,935602,34.0
6572,1,2412,-88,1.3888888888888888,0,248.3834737194667,1738878706,1797909,234577029,935697,36.5
6578,1,2417,-81,2.7777777777777777,0,110.71930464209063,1738878706,1797909,234578236,935698,35.02
6583,2,5240,-89,13.88888888888889,0,128.282883418238,1738878706,1797909,234578236,935698,29.57
6587,2,5240,-86,13.88888888888889,0,90.8173265245834,1738909755,1797979,234597931,935738,29.57
6593,1,2412,-85,1.3888888888888888,0,175.8420331303846,1738909859,1797981,234599118,935740,35.86
6599,2,5240,-81,27.77777777777778,0,51.07033574807887,1738925688,1798017,234609470,935767,21.4
6620,0,2437,-77,4.166666666666666,0,69.28583748406861,1738958125,1798093,234630604,935819,33.99
6621,0,2462,-74,4.166666666666666,0,48.552539629314296,1738958125,1798093,234630604,935819,35.07
6623,2,5745,-93,0.0,0,185.4427961127176,1738981085,1798140,234644131,935846,39.53
6625,0,2442,-91,0.0,0,346.54077346735033,1738981085,1798140,234645292,935848,37.77
6632,0,2437,-77,4.166666666666666,0,69.28583748406861,1738981189,1798142,234645292,935848,33.99
6634,2,5745,-90,13.88888888888889,0,131.2834457524056,1738981189,1798142,234645292,935848,29.93
6635,2,5745,-93,0.0,0,185.4427961127176,1739004847,1798197,234660090,935885,39.53
6636,2,5785,-86,13.88888888888889,0,82.26150233168825,1739004847,1798197,234661251,935887,29.95
6638,2,5745,-93,0.0,0,185.4427961127176,1739004847,1798197,234661251,935887,39.53
6641,2,5180,-91,0.0,0,163.36922177746496,1739004951,1798199,234661251,935887,38.84
6656,0,2457,-76,4.166666666666666,0,61.24841346367576,1739028499,1798252,234676315,935920,34.32
6660,0,2462,-86,1.3888888888888888,0,193.29114175012865,1739048128,1798295,234688947,935949,34.97
6663,0,2422,-81,2.7777777777777777,0,110.49073464902268,1739048128,1798295,234688947,935949,34.02
6675,2,5745,-94,0.0,0,208.07023945582569,1739068967,1798352,234703340,935991,39.85
6676,0,2457,-76,4.166666666666666,0,61.24841346367576,1739069071,1798354,234703340,935991,34.32
6678,0,2442,-71,5.555555555555555,0,34.65407734673504,1739089599,1798404,234716276,936027,35.52
6681,2,5220,-64,69.44444444444444,0,7.241516040264586,1739089599,1798404,234716351,936028,2.77
6682,1,2412,-75,4.166666666666666,0,55.60613330868036,1739089599,1798404,234716351,936028,35.65
6685,0,2412,-67,5.555555555555555,0,22.13720039693931,1739089775,1798407,234716466,936029,37.72
6689,2,5785,-83,27.77777777777778,0,58.23668379282464,1739112728,1798454,234729915,936055,21.37
6690,0,2442,-71,5.555555555555555,0,34.65407734673504,1739112728,1798454,234731138,936057,35.52
6693,2,5220,-64,69.44444444444444,0,7.241516040264586,1739112728,1798454,234731138,936057,2.77
6696,2,5220,-64,69.44444444444444,0,7.241516040264586,1739112728,1798454,234731138,936057,2.77
6700,0,2437,-64,6.944444444444445,0,15.511166897899503,1739112832,1798456,234731138,936057,38.78
6701,2,5785,-83,27.77777777777778,0,58.23668379282464,1739162198,1798570,234760620,936158,21.37
6705,2,5220,-64,69.44444444444444,0,7.241516040264586,1739162198,1798570,234761843,936160,2.77
6708,2,5220,-64,69.44444444444444,0,7.241516040264586,1739162198,1798570,234761843,936160,2.77
6719,2,5765,-87,13.88888888888889,0,92.61912811347382,1739187870,1798643,234778462,936214,29.86
6720,2,5220,-64,69.44444444444444,0,7.241516040264586,1739187870,1798643,234778462,936214,2.77
6723,2,5220,-90,13.88888888888889,0,144.48724058382598,1739187870,1798643,234778462,936214,29.67
6724,0,2437,-64,6.944444444444445,0,15.511166897899503,1739187870,1798643,234778462,936214,38.78
6729,0,2427,-74,4.166666666666666,0,49.252720464512514,1739211431,1798697,234793556,936247,35.05
6752,2,5200,-77,41.66666666666667,0,32.47107422089911,1739240094,1798765,234811452,936290,13.64
6759,1,2432,-87,1.3888888888888888,0,219.5515105156977,1739274265,1798863,234833708,936372,36.19
6768,0,2437,-88,1.3888888888888888,0,245.83542823609105,1739301274,1798920,234850994,936407,35.47
6777,0,2412,-77,4.166666666666666,0,70.00397427391175,1739301378,1798922,234850994,936407,33.98
6782,2,5180,-67,55.55555555555556,0,10.307901034250506,1739301378,1798922,234850994,936407,9.75
6789,0,2427,-86,1.3888888888888888,0,196.0786118618941,1739336380,1798998,234873297,936453,34.99
6801,2,5180,-90,13.88888888888889,0,145.60297217134564,1739366121,1799061,234891432,936486,29.65
6828,0,2437,-76,4.166666666666666,0,61.7510676570584,1739398496,1799133,234912430,936529,34.31
6829,2,5180,-90,13.88888888888889,0,145.60297217134564,1739398496,1799133,234912430,936529,29.65
6842,0,2432,-75,4.166666666666666,0,55.14884602818142,1739438985,1799220,234938406,936584,34.66
6845,1,2422,-76,4.166666666666666,0,62.1335061437866,1739448568,1799240,234944613,936598,35.3
6846,2,5745,-95,0.0,0,233.4586484604648,1739448568,1799240,234944613,936598,40.25
6856,2,5785,-81,27.77777777777778,0,46.25904223335056,1739459257,1799269,234951438,936619,21.85
6858,2,5745,-93,0.0,0,185.4427961127176,1739476673,1799306,234962621,936644,39.53
6864,2,5785,-82,27.77777777777778,0,51.903499064153245,1739476777,1799308,234962621,936644,21.59
6884,2,5180,-92,0.0,0,183.303281699266,1739511214,1799380,234984634,936690,39.07
6889,2,5745,-79,27.77777777777778,0,37.0007022666163,1739511266,1799381,234984634,936690,22.42
6896,2,5240,-94,0.0,0,228.1228102430762,1739539965,1799440,235002871,936725,39.75
6911,0,2417,-87,1.3888888888888888,0,220.9140560919225,1739666249,1799631,235035997,936858,35.21
6915,1,2437,-88,1.3888888888888888,0,245.83542823609105,1739666353,1799633,235035997,936858,36.48
6917,1,2437,-81,2.7777777777777777,0,109.81065216246742,1739666353,1799633,235035997,936858,35.02
6928,2,5220,-94,0.0,0,228.99684399879675,1739667272,1799634,235036655,936860,39.74
6934,1,5180,-94,0.0,0,230.76515939647047,1739716498,1799740,235067501,936921,38.74
6937,0,2462,-70,5.555555555555555,0,30.634581472281496,1739728986,1799767,235074344,936936,36.05
6942,0,2462,-70,5.555555555555555,0,30.634581472281496,1739738645,1799788,235080629,936951,36.05
6969,1,2472,-80,2.7777777777777777,0,96.4831632469702,1739792274,1799911,235115847,937053,35.18
6978,1,2472,-78,4.166666666666666,0,76.63930074258049,1739825688,1799989,235133955,937136,34.72
6986,1,2472,-87,1.3888888888888888,0,215.998897076932,1739837181,1800013,235141375,937152,36.16
6994,1,2412,-81,2.7777777777777777,0,110.9488222719457,1739862251,1800077,235156322,937198,35.02
6999,1,2422,-76,4.166666666666666,0,62.1335061437866,1739862251,1800077,235157559,937200,35.3
7020,1,2412,-86,1.3888888888888888,0,197.2980062142689,1739908665,1800178,235187473,937267,36.0
7033,1,2472,-71,5.555555555555555,0,34.23351815563384,1739927931,1800221,235199623,937291,36.54
7035,1,2422,-74,4.166666666666666,0,49.354398252424325,1739927931,1800221,235199623,937291,36.05
7058,2,5180,-81,27.77777777777778,0,51.66188403859709,1740014621,1800391,235238073,937435,21.35
7067,1,2472,-88,1.3888888888888888,0,242.3547486291883,1740037453,1800437,235252615,937463,36.44
7071,2,5220,-88,13.88888888888889,0,114.77029475313304,1740037557,1800439,235252615,937463,29.51
7080,1,2422,-77,4.166666666666666,0,69.714940523813,1740062195,1800497,235268083,937501,34.98
7106,1,2417,-87,1.3888888888888888,0,220.9140560919225,1740146082,1800673,235320243,937623,36.21
7121,2,5180,-95,0.0,0,258.9227674527742,1740210735,1800827,235356012,937774,40.19
7122,2,5220,-94,0.0,0,228.99684399879675,1740210787,1800828,235356012,937774,39.75
7127,0,2412,-91,0.0,0,350.85098209256586,1740388729,1801043,235381177,937927,37.82
7160,2,5180,-82,27.77777777777778,0,57.965587275314,1740463489,1801206,235425245,938038,21.11
7179,1,2452,-65,6.944444444444445,0,17.29734844659413,1740484840,1801255,235440004,938069,39.12
7188,1,2452,-62,6.944444444444445,0,12.245584913789823,1740717766,1801634,235500854,938390,41.21
7195,0,2437,-83,2.7777777777777777,0,138.24342049302038,1740735237,1801674,235512029,938416,33.87
7199,1,2452,-62,6.944444444444445,0,12.245584913789823,1740735341,1801676,235512029,938416,41.21
7210,1,2452,-62,6.944444444444445,0,12.245584913789823,1740756967,1801727,235525873,938448,41.21
7226,0,2417,-88,1.3888888888888888,0,247.86964774983605,1740803122,1801826,235555265,938508,35.5
7235,0,2457,-90,1.3888888888888888,0,306.96922907919014,1740803226,1801828,235555265,938508,36.28
7269,1,2452,-81,2.7777777777777777,0,109.1388904241162,1740873064,1801985,235599480,938602,35.03
7276,0,2437,-87,1.3888888888888888,0,219.10105604192705,1740890906,1802030,235611017,938634,35.19
7295,0,2452,-86,1.3888888888888888,0,194.0794416757,1740929379,1802112,235635542,938685,34.98
7305,2,5765,-77,41.66666666666667,0,29.288739973751134,1740948146,1802157,235649399,938713,14.14
7306,1,2417,-77,4.166666666666666,0,69.85915843966708,1740948146,1802157,235649399,938713,34.98
7308,0,2452,-66,5.555555555555555,0,19.407944167570005,1740948146,1802157,235649399,938713,38.38
7317,2,5220,-94,0.0,0,228.99684399879675,1740988181,1802239,235672816,938768,39.75
7321,0,2437,-89,1.3888888888888888,0,275.83188720212,1740988181,1802239,235673421,938768,35.85
7327,2,5765,-79,27.77777777777778,0,36.872339032386925,1740988181,1802239,235673421,938768,22.44
7333,0,2412,-85,1.3888888888888888,0,175.8420331303846,1740988285,1802241,235673421,938768,34.86
7334,1,2417,-87,1.3888888888888888,0,220.9140560919225,1741036306,1802343,235698229,938838,36.21
7344,0,2437,-87,1.3888888888888888,0,219.10105604192705,1741036410,1802345,235699438,938840,35.19
7349,0,2437,-78,4.166666666666666,0,77.7399882788917,1741059386,1802393,235714188,938871,33.71
7361,0,2437,-78,4.166666666666666,0,77.7399882788917,1741084287,1802444,235729053,938903,33.71
7369,1,2417,-89,1.3888888888888888,0,278.11431903664334,1741084391,1802446,235729053,938903,36.87
7372,1,2422,-79,2.7777777777777777,0,87.76591020714717,1741107391,1802494,235743751,938933,35.37
7373,0,2437,-68,5.555555555555555,0,24.58354282360909,1741107391,1802494,235743751,938933,37.14
7387,2,5220,-88,13.88888888888889,0,114.77029475313304,1741134507,1802553,235761123,938968,29.51
7388,2,5200,-95,0.0,0,257.9269106548791,1741134507,1802553,235761123,938968,40.2
7400,1,2442,-66,5.555555555555555,0,19.487419778411837,1741134611,1802555,235761123,938968,39.37
7404,1,2422,-69,5.555555555555555,0,27.754017717240544,1741135526,1802556,235761783,938970,37.56
7419,2,5180,-94,0.0,0,230.76515939647047,1741178842,1802649,235789129,939021,39.74
7424,1,2442,-66,5.555555555555555,0,19.487419778411837,1741178894,1802650,235789129,939021,39.37
7428,1,2422,-69,5.555555555555555,0,27.754017717240544,1741179809,1802651,235789789,939023,37.56
7429,0,2462,-84,2.7777777777777777,0,153.53661141422052,1741179809,1802651,235789789,939023,33.87
7432,1,2472,-87,1.3888888888888888,0,215.998897076932,1741222357,1802749,235821622,939080,36.17
7436,2,5200,-95,0.0,0,257.9269106548791,1741222357,1802749,235822228,939081,40.2
7438,1,2422,-84,2.7777777777777777,0,156.07231102469473,1741222357,1802749,235822228,939081,34.88
7443,2,5180,-94,0.0,0,230.76515939647047,1741223300,1802751,235822837,939082,39.74
7454,2,5220,-86,13.88888888888889,0,91.1652856300416,1741223352,1802752,235822837,939082,29.56
7458,0,2437,-50,9.722222222222223,0,3.094884677257162,1741268455,1802847,235851246,939133,48.77
7469,1,2472,-91,0.0,0,342.3351815563384,1741269427,1802849,235851910,939135,38.72
7472,0,2437,-61,6.944444444444445,0,10.981065216246742,1741269479,1802850,235851910,939135,40.94
7478,0,2437,-50,9.722222222222223,0,3.094884677257162,1741306224,1802940,235875763,939195,48.77
7493,1,2412,-76,4.166666666666666,0,62.39110774471446,1741307248,1802944,235876427,939198,35.3
7497,0,2422,-59,6.944444444444445,0,8.776591020714715,1741399013,1803097,235918951,939305,42.48
7507,0,2417,-85,1.3888888888888888,0,175.47827220127766,1741399065,1803098,235919555,939306,34.86
7512,0,2437,-61,6.944444444444445,0,10.981065216246742,1741399065,1803098,235919555,939306,40.94
7517,0,2427,-60,6.944444444444445,0,9.827209705253836,1741451154,1803196,235946785,939361,41.7
7518,0,2422,-69,5.555555555555555,0,27.754017717240544,1741451154,1803196,235946785,939361,36.56
7519,1,2457,-60,6.944444444444445,0,9.70721935476233,1741451154,1803196,235946785,939361,42.72
7525,1,2462,-75,4.166666666666666,0,54.47684546731806,1741452149,1803199,235947385,939362,35.68
7532,0,2422,-69,5.555555555555555,0,27.754017717240544,1741480984,1803260,235966090,939403,36.56
7536,2,5200,-59,69.44444444444444,0,4.08786604849444,1741480984,1803260,235966090,939403,6.54
7538,2,5220,-94,0.0,0,228.99684399879675,1741480984,1803260,235966090,939403,39.75
7539,1,2462,-75,4.166666666666666,0,54.47684546731806,1741480984,1803260,235966090,939403,35.68
7547,1,2457,-60,6.944444444444445,0,9.70721935476233,1741508792,1803318,235983262,939437,42.72
7550,2,5200,-59,69.44444444444444,0,4.08786604849444,1741508896,1803320,235983262,939437,6.54
7553,1,2462,-75,4.166666666666666,0,54.47684546731806,1741508896,1803320,235983262,939437,35.68
7554,1,2412,-56,8.333333333333332,0,6.2391107744714445,1741508896,1803320,235983262,939437,45.07
7555,2,5180,-90,13.88888888888889,0,145.60297217134564,1741508896,1803320,235983262,939437,29.65
7562,0,2412,-74,4.166666666666666,0,49.55901847735148,1741541614,1803398,236004780,939497,35.04
7564,1,2457,-70,5.555555555555555,0,30.696922907919028,1741541718,1803400,236004780,939497,37.05
7566,2,5765,-81,27.77777777777778,0,46.41952460016186,1741541718,1803400,236004780,939497,21.84
7570,1,5220,-93,0.0,0,204.09365204359463,1741541790,1803401,236004780,939497,38.38
7582,2,5260,-95,0.0,0,254.9847785941766,1741544527,1803405,236006179,939502,40.2
7590,0,2412,-74,4.166666666666666,0,49.55901847735148,1741587480,1803501,236033403,939555,35.04
7592,1,2457,-70,5.555555555555555,0,30.696922907919028,1741588371,1803502,236034021,939556,37.05
7598,1,5220,-93,0.0,0,204.09365204359463,1741588475,1803504,236034021,939556,38.38
7600,0,2417,-77,4.166666666666666,0,69.85915843966708,1741588475,1803504,236034021,939556,33.98
7602,1,2412,-79,2.7777777777777777,0,88.12978214001267,1741589391,1803505,236034073,939558,35.37
7603,2,5180,-74,41.66666666666667,0,23.076515939647063,1741589391,1803505,236034676,939558,14.91
7615,1,2462,-61,6.944444444444445,0,10.869559679932294,1741636539,1803604,236064324,939608,41.96
7626,1,5220,-93,0.0,0,204.09365204359463,1741637482,1803606,236064927,939609,38.38
7630,1,2412,-79,2.7777777777777777,0,88.12978214001267,1741638450,1803608,236065530,939610,35.37
7632,0,2437,-70,5.555555555555555,0,30.948846772571624,1741638502,1803609,236065530,939610,36.03
7639,2,5765,-74,41.66666666666667,0,20.734839994340295,1741638502,1803609,236065530,939610,15.44
7643,0,2437,-80,2.7777777777777777,0,97.86884675687747,1741684870,1803707,236094867,939663,34.18
7646,1,2462,-80,2.7777777777777777,0,96.87505261840391,1741684922,1803708,236094867,939663,35.18
7657,1,5745,-92,0.0,0,165.2760660056045,1741684974,1803709,236094867,939663,38.28
7665,2,5180,-86,13.88888888888889,0,91.86926466965568,1741684974,1803709,236094867,939664,29.54
